time,cpu_usage,active_workers,queue_len
31100,80,8,216
31110,80,8,216
31120,80,8,215
31130,80,8,215
31140,80,8,214
31150,80,8,214
31160,80,8,211
31170,80,8,211
31180,80,8,211
31190,80,8,211
31200,80,8,211
31210,80,8,211
31220,80,8,210
31230,80,8,210
31240,80,8,208
31250,80,8,208
31260,80,8,208
31270,80,8,208
31280,80,8,208
31290,80,8,208
31300,80,8,208
31310,80,8,208
31320,80,8,207
31330,80,8,207
31340,80,8,206
31350,80,8,206
31360,80,8,203
31370,80,8,203
31380,80,8,203
31390,80,8,203
31400,80,8,203
31410,80,8,203
31420,80,8,202
31430,80,8,202
31440,80,8,200
31450,80,8,200
31460,80,8,200
31470,80,8,200
31480,80,8,200
31490,80,8,200
31500,80,8,200
31510,80,8,200
31520,80,8,199
31530,80,8,199
31540,80,8,198
31550,80,8,198
31560,80,8,195
31570,80,8,195
31580,80,8,195
31590,80,8,195
31600,80,8,195
31610,80,8,195
31620,80,8,194
31630,80,8,194
31640,80,8,192
31650,80,8,192
31660,80,8,192
31670,80,8,192
31680,80,8,192
31690,80,8,192
31700,80,8,192
31710,80,8,192
31720,80,8,191
31730,80,8,191
31740,80,8,190
31750,80,8,190
31760,80,8,187
31770,80,8,187
31780,80,8,187
31790,80,8,187
31800,80,8,187
31810,80,8,187
31820,80,8,186
31830,80,8,186
31840,80,8,184
31850,80,8,184
31860,80,8,184
31870,80,8,184
31880,80,8,184
31890,80,8,184
31900,80,8,184
31910,80,8,184
31920,80,8,183
31930,80,8,183
31940,80,8,182
31950,80,8,182
31960,80,8,179
31970,80,8,179
31980,80,8,179
31990,80,8,179
32000,80,8,179
32010,80,8,179
32020,80,8,178
32030,80,8,178
32040,80,8,176
32050,80,8,176
32060,80,8,176
32070,80,8,176
32080,80,8,176
32090,80,8,176
32100,80,8,176
32110,80,8,176
32120,80,8,175
32130,80,8,175
32140,80,8,174
32150,80,8,174
32160,80,8,171
32170,80,8,171
32180,80,8,171
32190,80,8,171
32200,80,8,171
32210,80,8,171
32220,80,8,170
32230,80,8,170
32240,80,8,168
32250,80,8,168
32260,80,8,168
32270,80,8,168
32280,80,8,168
32290,80,8,168
32300,80,8,168
32310,80,8,168
32320,80,8,167
32330,80,8,167
32340,80,8,166
32350,80,8,166
32360,80,8,163
32370,80,8,163
32380,80,8,163
32390,80,8,163
32400,80,8,163
32410,80,8,163
32420,80,8,162
32430,80,8,162
32440,80,8,160
32450,80,8,160
32460,80,8,160
32470,80,8,160
32480,80,8,160
32490,80,8,160
32500,80,8,160
32510,80,8,160
32520,80,8,159
32530,80,8,159
32540,80,8,158
32550,80,8,158
32560,80,8,155
32570,80,8,155
32580,80,8,155
32590,80,8,155
32600,80,8,155
32610,80,8,155
32620,80,8,154
32630,80,8,154
32640,80,8,152
32650,80,8,152
32660,80,8,152
32670,80,8,152
32680,80,8,152
32690,80,8,152
32700,80,8,152
32710,80,8,152
32720,80,8,151
32730,80,8,151
32740,80,8,150
32750,80,8,150
32760,80,8,147
32770,80,8,147
32780,80,8,147
32790,80,8,147
32800,80,8,147
32810,80,8,147
32820,80,8,146
32830,80,8,146
32840,80,8,144
32850,80,8,144
32860,80,8,144
32870,80,8,144
32880,80,8,144
32890,80,8,144
32900,80,8,144
32910,80,8,144
32920,80,8,143
32930,80,8,143
32940,80,8,142
32950,80,8,142
32960,80,8,139
32970,80,8,139
32980,80,8,139
32990,80,8,139
33000,80,8,139
33010,80,8,139
33020,80,8,138
33030,80,8,138
33040,80,8,136
33050,80,8,136
33060,80,8,136
33070,80,8,136
33080,80,8,136
33090,80,8,136
33100,80,8,136
33110,80,8,136
33120,80,8,135
33130,80,8,135
33140,80,8,134
33150,80,8,134
33160,80,8,131
33170,80,8,131
33180,80,8,131
33190,80,8,131
33200,80,8,131
33210,80,8,131
33220,80,8,130
33230,80,8,130
33240,80,8,128
33250,80,8,128
33260,80,8,128
33270,80,8,128
33280,80,8,128
33290,80,8,128
33300,80,8,128
33310,80,8,128
33320,80,8,127
33330,80,8,127
33340,80,8,126
33350,80,8,126
33360,80,8,123
33370,80,8,123
33380,80,8,123
33390,80,8,123
33400,80,8,123
33410,80,8,123
33420,80,8,122
33430,80,8,122
33440,80,8,120
33450,80,8,120
33460,80,8,120
33470,80,8,120
33480,80,8,120
33490,80,8,120
33500,80,8,120
33510,80,8,120
33520,80,8,119
33530,80,8,119
33540,80,8,118
33550,80,8,118
33560,80,8,115
33570,80,8,115
33580,80,8,115
33590,80,8,115
33600,80,8,115
33610,80,8,115
33620,80,8,114
33630,80,8,114
33640,80,8,112
33650,80,8,112
33660,80,8,112
33670,80,8,112
33680,80,8,112
33690,80,8,112
33700,80,8,112
33710,80,8,112
33720,80,8,111
33730,80,8,111
33740,80,8,110
33750,80,8,110
33760,80,8,107
33770,80,8,107
33780,80,8,107
33790,80,8,107
33800,80,8,107
33810,80,8,107
33820,80,8,106
33830,80,8,106
33840,80,8,104
33850,80,8,104
33860,80,8,104
33870,80,8,104
33880,80,8,104
33890,80,8,104
33900,80,8,104
33910,80,8,104
33920,80,8,103
33930,80,8,103
33940,80,8,102
33950,80,8,102
33960,80,8,99
33970,80,8,99
33980,80,8,99
33990,80,8,99
34000,80,8,99
34010,80,8,99
34020,80,8,98
34030,80,8,98
34040,80,8,96
34050,80,8,96
34060,80,8,96
34070,80,8,96
34080,80,8,96
34090,80,8,96
34100,80,8,96
34110,80,8,96
34120,80,8,95
34130,80,8,95
34140,80,8,94
34150,80,8,94
34160,80,8,91
34170,80,8,91
34180,80,8,91
34190,80,8,91
34200,80,8,91
34210,80,8,91
34220,80,8,90
34230,80,8,90
34240,80,8,88
34250,80,8,88
34260,80,8,88
34270,80,8,88
34280,80,8,88
34290,80,8,88
34300,80,8,88
34310,80,8,88
34320,80,8,87
34330,80,8,87
34340,80,8,86
34350,80,8,86
34360,80,8,83
34370,80,8,83
34380,80,8,83
34390,80,8,83
34400,80,8,83
34410,80,8,83
34420,80,8,82
34430,80,8,82
34440,80,8,80
34450,80,8,80
34460,80,8,80
34470,80,8,80
34480,80,8,80
34490,80,8,80
34500,80,8,80
34510,80,8,80
34520,80,8,79
34530,80,8,79
34540,80,8,78
34550,80,8,78
34560,80,8,75
34570,80,8,75
34580,80,8,75
34590,80,8,75
34600,80,8,75
34610,80,8,75
34620,80,8,74
34630,80,8,74
34640,80,8,72
34650,80,8,72
34660,80,8,72
34670,80,8,72
34680,80,8,72
34690,80,8,72
34700,80,8,72
34710,80,8,72
34720,80,8,71
34730,80,8,71
34740,80,8,70
34750,80,8,70
34760,80,8,67
34770,80,8,67
34780,80,8,67
34790,80,8,67
34800,80,8,67
34810,80,8,67
34820,80,8,66
34830,80,8,66
34840,80,8,64
34850,80,8,64
34860,80,8,64
34870,80,8,64
34880,80,8,64
34890,80,8,64
34900,80,8,64
34910,80,8,64
34920,80,8,63
34930,80,8,63
34940,80,8,62
34950,80,8,62
34960,80,8,59
34970,80,8,59
34980,80,8,59
34990,80,8,59
35000,80,8,59
35010,80,8,59
35020,80,8,58
35030,80,8,58
35040,80,8,56
35050,80,8,56
35060,80,8,56
35070,80,8,56
35080,80,8,56
35090,80,8,56
35100,80,8,56
35110,80,8,56
35120,80,8,55
35130,80,8,55
35140,80,8,54
35150,80,8,54
35160,80,8,51
35170,80,8,51
35180,80,8,51
35190,80,8,51
35200,80,8,51
35210,80,8,51
35220,80,8,50
35230,80,8,50
35240,80,8,48
35250,80,8,48
35260,80,8,48
35270,80,8,48
35280,80,8,48
35290,80,8,48
35300,80,8,48
35310,80,8,48
35320,80,8,47
35330,80,8,47
35340,80,8,46
35350,80,8,46
35360,80,8,43
35370,80,8,43
35380,80,8,43
35390,80,8,43
35400,80,8,43
35410,80,8,43
35420,80,8,42
35430,80,8,42
35440,80,8,40
35450,80,8,40
35460,80,8,40
35470,80,8,40
35480,80,8,40
35490,80,8,40
35500,80,8,40
35510,80,8,40
35520,80,8,39
35530,80,8,39
35540,80,8,38
35550,80,8,38
35560,80,8,35
35570,80,8,35
35580,80,8,35
35590,80,8,35
35600,80,8,35
35610,80,8,35
35620,80,8,34
35630,80,8,34
35640,80,8,32
35650,80,8,32
35660,80,8,32
35670,80,8,32
35680,80,8,32
35690,80,8,32
35700,80,8,32
35710,80,8,32
35720,80,8,31
35730,80,8,31
35740,80,8,30
35750,80,8,30
35760,80,8,27
35770,80,8,27
35780,80,8,27
35790,80,8,27
35800,80,8,27
35810,80,8,27
35820,80,8,26
35830,80,8,26
35840,80,8,24
35850,80,8,24
35860,80,8,24
35870,80,8,24
35880,80,8,24
35890,80,8,24
35900,80,8,24
35910,80,8,24
35920,80,8,23
35930,80,8,23
35940,80,8,22
35950,80,8,22
35960,80,8,19
35970,80,8,19
35980,80,8,19
35990,80,8,19
36000,80,8,19
36010,80,8,19
36020,80,8,18
36030,80,8,18
36040,80,8,16
36050,80,8,16
36060,80,8,16
36070,80,8,16
36080,80,8,16
36090,80,8,16
36100,80,8,16
36110,80,8,16
36120,80,8,15
36130,80,8,15
36140,80,8,14
36150,80,8,14
36160,80,8,11
36170,80,8,11
36180,80,8,11
36190,80,8,11
36200,80,8,11
36210,80,8,11
36220,80,8,10
36230,80,8,10
36240,80,8,8
36250,80,8,8
36260,80,8,8
36270,80,8,8
36280,80,8,8
36290,80,8,8
36300,80,8,8
36310,80,8,8
36320,80,8,7
36330,80,8,7
36340,80,8,6
36350,80,8,6
36360,80,8,3
36370,80,8,3
36380,80,8,3
36390,80,8,3
36400,80,8,3
36410,80,8,3
36420,80,8,2
36430,80,8,2
36440,80,8,0
36450,80,8,0
36460,80,8,0
36470,80,8,0
36480,80,8,0
36490,80,8,0
36500,80,8,0
36510,80,8,0
36520,70,7,0
36530,70,7,0
36540,60,6,0
36550,60,6,0
36560,30,3,0
36570,30,3,0
36580,30,3,0
36590,30,3,0
36600,30,3,0
36610,30,3,0
36620,20,2,0
36630,20,2,0
36640,0,0,0
